DATE_TIME,current_contract,next_contract,carry_contract
2001-11-28,20011200,20020300,20020100
2002-02-26,20020300,20020700,20020400
2002-06-28,20020700,20020900,20020900
2002-08-29,20020900,20021200,20021000
2002-11-27,20021200,20030300,20030100
2003-02-26,20030300,20030700,20030400
2003-06-27,20030700,20030900,20030900
2003-08-29,20030900,20031200,20031000
2003-11-26,20031200,20040300,20040100
2004-02-27,20040300,20040700,20040400
2004-06-28,20040700,20040900,20040900
2004-08-30,20040900,20041200,20041000
2004-11-29,20041200,20050300,20050100
2005-02-25,20050300,20050700,20050400
2005-06-28,20050700,20050900,20050900
2005-08-29,20050900,20051200,20051000
2005-11-28,20051200,20060300,20060100
2006-02-27,20060300,20060700,20060400
2006-06-28,20060700,20060900,20060900
2006-08-29,20060900,20061200,20061000
2006-11-28,20061200,20070300,20070100
2007-02-26,20070300,20070700,20070400
2007-06-28,20070700,20070900,20070900
2007-08-29,20070900,20071200,20071000
2007-11-28,20071200,20080300,20080100
2008-02-27,20080300,20080700,20080400
2008-06-27,20080700,20080900,20080900
2008-08-29,20080900,20081200,20081000
2008-11-28,20081200,20090300,20090100
2009-02-26,20090300,20090700,20090400
2009-06-29,20090700,20090900,20090900
2009-08-28,20090900,20091200,20091000
2009-11-27,20091200,20100300,20100100
2010-02-26,20100300,20100700,20100400
2010-06-28,20100700,20100900,20100900
2010-08-30,20100900,20101200,20101000
2010-11-29,20101200,20110300,20110100
2011-02-25,20110300,20110700,20110400
2011-06-28,20110700,20110900,20110900
2011-08-29,20110900,20111200,20111000
2011-11-28,20111200,20120300,20120100
2012-02-27,20120300,20120700,20120400
2012-06-28,20120700,20120900,20120900
2012-08-29,20120900,20121200,20121000
2012-11-28,20121200,20130300,20130100
2013-02-26,20130300,20130700,20130400
2013-06-28,20130700,20130900,20130900
2013-08-29,20130900,20131200,20131000
2013-11-27,20131200,20140300,20140100
2014-02-26,20140300,20140700,20140400
2014-06-27,20140700,20140900,20140900
2014-08-29,20140900,20141200,20141000
2014-11-28,20141200,20150300,20150100
2015-02-26,20150300,20150700,20150400
2015-06-29,20150700,20150900,20150900
2015-08-28,20150900,20151200,20151000
2015-11-27,20151200,20160300,20160100
2016-02-26,20160300,20160700,20160400
2016-06-28,20160700,20160900,20160900
2016-08-29,20160900,20161200,20161000
2016-11-28,20161200,20170300,20170100
2017-02-27,20170300,20170700,20170400
2017-06-28,20170700,20170900,20170900
2017-08-29,20170900,20171200,20171000
2017-11-28,20171200,20180300,20180100
2018-02-26,20180300,20180700,20180400
2018-06-28,20180700,20180900,20180900
2018-08-29,20180900,20181200,20181000
2018-11-28,20181200,20190300,20190100
2019-02-26,20190300,20190700,20190400
2019-06-28,20190700,20190900,20190900
2019-08-29,20190900,20191200,20191000
2019-11-27,20191200,20200300,20200100
2020-02-27,20200300,20200700,20200400
2020-06-29,20200700,20200900,20200900
2020-08-28,20200900,20201200,20201000
2020-11-27,20201200,20210300,20210100
2021-02-26,20210300,20210700,20210400
2021-06-28,20210700,20210900,20210900
2021-08-30,20210900,20211200,20211000
2021-11-29,20211200,20220300,20220100
2022-02-25,20220300,20220700,20220400
2022-06-28,20220700,20220900,20220900
2022-08-29,20220900,20221200,20221000
2022-11-28,20221200,20230300,20230100
2023-02-27,20230300,20230700,20230400
2023-06-28,20230700,20230900,20230900
2023-08-29,20230900,20231200,20231000
2023-11-28,20231200,20240300,20240100
2024-02-27,20240300,20240700,20240400
2024-06-28,20240700,20240900,20240900
2024-08-29,20240900,20241200,20241000
2024-11-27,20241200,20250300,20250100
2025-02-26,20250300,20250700,20250400
2025-06-27,20250700,20250900,20250900
2025-08-29,20250900,20251200,20251000
2025-11-28,20251200,20260300,20260100
2026-02-26,20260300,20260700,20260400
2026-06-29,20260700,20260900,20260900
2026-08-28,20260900,20261200,20261000
2026-09-18,20261200,20270300,20270100
