DATETIME,OPEN,HIGH,LOW,FINAL,VOLUME
2013-06-17,91.67,91.67,91.67,91.67,0.0
2013-06-18,91.63,91.63,91.63,91.63,0.0
2013-06-19,91.46,91.46,91.46,91.46,0.0
2013-06-20,89.01,89.01,89.01,89.01,0.0
2013-06-21,88.24,88.24,88.24,88.24,0.0
2013-06-24,88.98,88.98,88.98,88.98,0.0
2013-06-25,89.39,89.39,89.39,89.39,0.0
2013-06-26,89.67,89.67,89.67,89.67,0.0
2013-06-27,89.83,89.83,89.83,89.83,0.0
2013-06-28,89.17,89.17,89.17,89.17,0.0
2013-07-01,88.67,88.67,88.67,88.67,0.0
2013-07-02,89.28,89.28,89.28,89.28,0.0
2013-07-03,89.22,89.22,89.22,89.22,0.0
2013-07-04,89.12,89.12,89.12,89.12,0.0
2013-07-05,89.0,89.0,89.0,89.0,0.0
2013-07-08,89.15,89.15,89.15,89.15,0.0
2013-07-09,89.26,89.26,89.26,89.26,0.0
2013-07-10,89.76,89.76,89.76,89.76,0.0
2013-07-11,90.16,90.16,90.16,90.16,0.0
2013-07-12,89.83,89.83,89.83,89.83,0.0
2013-07-15,89.53,89.53,89.53,89.53,0.0
2013-07-16,89.35,89.35,89.35,89.35,0.0
2013-07-17,89.47,89.47,89.47,89.47,0.0
2013-07-18,88.97,88.97,88.97,88.97,0.0
2013-07-19,89.22,89.22,89.22,89.22,0.0
2013-07-22,89.42,89.42,89.42,89.42,0.0
2013-07-23,89.96,89.96,89.96,89.96,0.0
2013-07-24,90.1,90.1,90.1,90.1,0.0
2013-07-25,90.6,90.6,90.6,90.6,0.0
2013-07-26,91.3,91.3,91.3,91.3,0.0
2013-07-29,91.2,91.2,91.2,91.2,0.0
2013-07-30,91.32,91.32,91.32,91.32,0.0
2013-07-31,91.25,91.25,91.25,91.25,0.0
2013-08-01,90.86,90.86,90.86,90.86,0.0
2013-08-02,90.89,90.89,90.89,90.89,0.0
2013-08-05,91.19,91.19,91.19,91.19,0.0
2013-08-06,90.98,90.98,90.98,90.98,0.0
2013-08-07,90.71,90.71,90.71,90.71,0.0
2013-08-08,91.07,91.07,91.07,91.07,0.0
2013-08-09,91.15,91.15,91.15,91.15,0.0
2013-08-12,91.14,91.14,91.14,91.14,0.0
2013-08-13,91.23,91.23,91.23,91.23,0.0
2013-08-14,91.4,91.4,91.4,91.4,0.0
2013-08-15,91.53,91.53,91.53,91.53,0.0
2013-08-16,91.4,91.4,91.4,91.4,0.0
2013-08-19,91.09,91.09,91.09,91.09,0.0
2013-08-20,91.4,91.4,91.4,91.4,0.0
2013-08-21,91.52,91.52,91.52,91.52,0.0
2013-08-22,91.31,91.31,91.31,91.31,0.0
2013-08-23,90.99,90.99,90.99,90.99,0.0
2013-08-26,91.12,91.12,91.12,91.12,0.0
2013-08-27,91.29,91.29,91.29,91.29,0.0
2013-08-28,90.9,90.9,90.9,90.9,0.0
2013-08-29,90.53,90.53,90.53,90.53,0.0
2013-08-30,91.01,91.01,91.01,91.01,0.0
2013-09-02,91.51,91.51,91.51,91.51,0.0
2013-09-03,91.15,91.15,91.15,91.15,0.0
2013-09-04,91.4,91.4,91.4,91.4,0.0
2013-09-05,91.33,91.33,91.33,91.33,0.0
2013-09-06,91.25,91.25,91.25,91.25,0.0
2013-09-09,90.8,90.8,90.8,90.8,0.0
2013-09-10,90.7,90.7,90.7,90.7,0.0
2013-09-11,90.75,90.75,90.75,90.75,0.0
2013-09-12,91.0,91.0,91.0,91.0,0.0
2013-09-13,91.05,91.05,91.05,91.05,0.0
2013-09-16,91.05,91.05,91.05,91.05,0.0
2013-09-17,90.72,90.72,90.72,90.72,0.0
2013-09-18,91.07,91.07,91.07,91.07,0.0
2013-09-19,90.71,90.71,90.71,90.71,0.0
2013-09-20,90.81,90.81,90.81,90.81,0.0
2013-09-23,90.85,90.85,90.85,90.85,0.0
2013-09-24,91.03,91.03,91.03,91.03,0.0
2013-09-25,90.85,90.85,90.85,90.85,0.0
2013-09-26,91.37,91.37,91.37,91.37,0.0
2013-09-27,90.82,90.82,90.82,90.82,0.0
2013-09-30,91.22,91.22,91.22,91.22,0.0
2013-10-01,91.45,91.45,91.45,91.45,0.0
2013-10-02,91.58,91.58,91.58,91.58,0.0
2013-10-03,91.24,91.24,91.24,91.24,0.0
2013-10-04,91.74,91.74,91.74,91.74,0.0
2013-10-07,91.92,91.92,91.92,91.92,0.0
2013-10-08,91.58,91.58,91.58,91.58,0.0
2013-10-09,91.56,91.56,91.56,91.56,0.0
2013-10-10,91.7,91.7,91.7,91.7,0.0
2013-10-11,91.75,91.75,91.75,91.75,0.0
2013-10-14,91.67,91.67,91.67,91.67,0.0
2013-10-15,91.55,91.55,91.55,91.55,0.0
2013-10-16,91.21,91.21,91.21,91.21,0.0
2013-10-17,90.98,90.98,90.98,90.98,0.0
